Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2477317,8-Dec-22,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1
2476721,8-Dec-22,North Carolina,Fuquay Varina,109 N Ennis St,Fuquay-Varina Middle School,0,0,0,0,1
2477227,8-Dec-22,Ohio,Ashville,7150 Ashville-Fairfield Rd,Walnut Elementary School,0,0,0,0,0
2477713,8-Dec-22,North Carolina,Charlotte,15321 York Rd,Palisades Park Elementary School,0,0,0,0,0
2476885,8-Dec-22,Indiana,Ellettsville,851 Edgewood Dr,Edgewood Junior High School,0,0,0,0,1
2477556,8-Dec-22,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1
2476687,8-Dec-22,Maryland,District Heights,5200 Silver Hill Rd,Suitland High School,0,1,0,0,1
2475818,7-Dec-22,Missouri,Saint Louis,310 N 15th St,Confluence Preparatory Academy,0,0,0,1,1
2476268,7-Dec-22,Ohio,Columbus,1300 Duxberry Ave,Linden McKinley STEM Academy,0,0,0,0,1
2476251,7-Dec-22,Texas,San Angelo,2500 Sherwood Way,Lonestar Middle School,0,0,0,0,1
2476712,7-Dec-22,Virginia,Yorktown,300 Yorktown Rd,Tabb Middle School,0,0,0,0,1
2481394,7-Dec-22,Ohio,Columbus,2345 W Mound St,Hilltonia Middle School,0,0,0,0,1
2475643,6-Dec-22,Ohio,Tiffin,7635 N County Rd 51,Old Fort High School,0,0,0,0,1
2476333,6-Dec-22,North Carolina,Laurinburg,1000 W Church St,Scotland High School,0,0,0,0,1
2477106,6-Dec-22,Nebraska,Bennington,16610 Bennington Rd,Bennington High School,0,0,0,0,1
2475374,6-Dec-22,Iowa,Des Moines,2501 Park Ave,Brody Middle School,0,0,0,0,1
2476051,6-Dec-22,Florida,Tampa,16200 N Dale Mabry Hwy,Gaither High School,0,0,0,0,1
2476041,6-Dec-22,Wyoming,Casper,930 S Elm St,Natrona County High School,0,0,0,0,1
2475302,6-Dec-22,Maryland,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,1
2476725,6-Dec-22,Mississippi,Waynesboro,1325 Azalea Dr,Wayne County High School,0,0,0,0,1
2475979,6-Dec-22,Florida,Panama City,1200 Harrison Ave,Bay High School,0,0,0,0,1
2476264,6-Dec-22,Tennessee,Millington,8050 West St,Millington High School,0,0,0,0,1
2481113,5-Dec-22,Tennessee,Memphis,715 S Lauderdale St,Booker T. Washington High School,0,0,0,0,1
2475095,5-Dec-22,South Carolina,North Charleston,5501 Dorchester Rd,W.B. Goodwin Elementary School,0,0,0,0,1
2474629,5-Dec-22,Ohio,Akron,470 Castle Blvd,Litchfield Community Learning Center,0,0,0,0,0
2476706,5-Dec-22,New Mexico,Clovis,1055 Fowler Ave,Clovis High School,0,0,0,0,2
2474827,5-Dec-22,Tennessee,Memphis,817 Brownlee Rd,Freedom Preparatory High School,0,1,0,0,1
2475052,5-Dec-22,Texas,Galveston,4115 Ave O,Ball High School,0,0,0,0,0
2473513,3-Dec-22,Illinois,Oak Lawn,10601 Central Ave,Harold L. Richards High School,0,0,0,0,1
2475671,2-Dec-22,South Carolina,Lexington,320 Corley Mill Rd,River Bluff High School,0,0,0,0,1
2475618,2-Dec-22,Georgia,Flowery Branch,6603 Spout Springs Rd,Cherokee Bluff High School,0,0,0,0,0
2473042,2-Dec-22,North Carolina,Jacksonville,1001 Piney Green Rd,White Oak High School,0,0,0,0,1
2476693,2-Dec-22,Indiana,Indianapolis,1200 N Girls School Rd,Ben Davis High School,0,0,0,0,1
2472678,2-Dec-22,Delaware,Wilmington (Newport),100 block of Ayre St,N/A,0,0,1,0,0
2473382,2-Dec-22,New Jersey,Newark,279 Chancellor Ave,Weequahic High School,0,0,0,0,1
2472360,1-Dec-22,Michigan,Ecorse,27225 W Outer Dr,Ecorse High School,0,0,0,0,1
2472272,1-Dec-22,Maryland,Baltimore,2201 Presstman St,Carver Vocational-Technical High School,0,0,0,0,1
2473598,1-Dec-22,Colorado,Brighton,12909 E 120th Ave,Prairie View High School,0,0,0,0,3
2471999,1-Dec-22,Arizona,Tempe,McAllister Ave and Lemon St,Arizona State University,0,0,0,0,1
2472995,1-Dec-22,North Carolina,Asheville,60 Lees Creek Rd,Clyde A. Erwin High School,0,0,0,0,1
2474329,30-Nov-22,Mississippi,Wiggins,400 W Border Ave E,Stone High School,0,0,0,0,1
2471506,30-Nov-22,Florida,Vero Beach,1707 16th St,Vero Beach High School,0,0,0,0,1
2472091,30-Nov-22,Ohio,Hamilton,1165 Eaton Ave,Hamilton High School,0,0,0,0,1
2471637,30-Nov-22,California,Mariposa,5005 Frank Wilson Rd,First Baptist Church of Mariposa,0,0,1,0,0
2470871,29-Nov-22,Virginia,Henrico (Highland Springs),200 S Airport Dr,Highland Springs High School,0,0,0,0,2
2473782,29-Nov-22,Texas,Houston,7325 Clodine Rd,Mission West Elementary School,0,0,0,0,0
2470586,29-Nov-22,Tennessee,Nashville,400 Davidson Rd,Hillwood High School,0,0,0,0,1
2475498,29-Nov-22,California,Atherton,555 Middlefield Rd,Menlo-Atherton High School,0,0,0,0,1
2472060,29-Nov-22,Colorado,Delta,1050 Hastings St,Lincoln Elementary School,0,0,0,0,0
2470398,29-Nov-22,Illinois,East Saint Louis,4901 State St,East St Louis Senior High School,0,0,0,0,1
2470847,28-Nov-22,North Carolina,Rocky Point,1886 NC Hwy 133,Pender Innovative Learning Academy,0,0,0,0,0
2469644,28-Nov-22,Maryland,Upper Marlboro,8000 Croom Rd,Frederick Douglass High School,0,0,0,0,1
2469626,28-Nov-22,Iowa,Ankeny,1302 N Ankeny Blvd,Northview Middle School,0,0,0,0,1
2469354,27-Nov-22,Florida,Tallahassee,2101 Wahnish Way,"Florida A&M University / Hansel Tookes, Sr., Student Recreation Center",1,4,0,0,2
2468829,27-Nov-22,Texas,Port Arthur,3501 Lucian Adams St,Memorial High School,0,0,0,0,1
2466537,23-Nov-22,Louisiana,New Orleans,6400 block of Press Dr,SUNO,0,1,0,0,0
2467079,23-Nov-22,Utah,Salt Lake City,95 N 300 W,Ensign College,0,0,0,0,1
2467004,23-Nov-22,Alaska,Anchorage,1700 Hillcrest Dr,West High School,0,0,0,0,2
2465335,22-Nov-22,Kansas,Derby,3012 Triple Creek Dr,Stone Creek Elementary,0,0,0,0,1
2464818,21-Nov-22,South Carolina,Dillon,1730 US-301,Dillon High School,0,0,0,0,1
2464804,21-Nov-22,South Carolina,Walterboro,150 Cougar Nation Dr,Colleton County High School,0,0,0,0,3
2464790,21-Nov-22,Tennessee,Nashville,1150 Hunters Ln,Hunters Lane High School,0,0,0,0,1
2465032,21-Nov-22,Michigan,Detroit,20000 Evergreen Rd,Henry Ford High School,0,2,0,0,1
2465368,21-Nov-22,Nebraska,Lincoln,5801 N 33rd St,Lincoln North Star High School,0,0,0,0,1
2465184,21-Nov-22,Illinois,Chicago,3825 S Washtenaw Ave,Brighton Park Elementary School,0,0,0,0,0
2462873,19-Nov-22,New Mexico,Albuquerque,Redondo E Dr NE and Redondo Ct NE,University of New Mexico - Coronado Hall,0,1,1,0,0
2462100,17-Nov-22,Ohio,Cleveland,4419 Pearl Rd,Mary Queen of Peace School,0,0,0,0,0
2462051,17-Nov-22,Ohio,Cincinnati,420 Ezzard Charles Dr,Taft High School,0,0,0,0,1
2461930,17-Nov-22,Texas,Hughes Springs,701 Russell,Hughes Springs High School,0,0,0,0,1
2463080,17-Nov-22,Texas,Dallas,4000 Blue Ridge Blvd,Thomas Tolbert Elementary School,0,0,0,0,0
2461545,17-Nov-22,Indiana,Clinton,776 Wildcat Dr,South Vermillion High School,0,1,0,0,0
2461865,17-Nov-22,Texas,El Paso,2430 McRae Blvd,Eastwood High School,0,0,0,0,1
2461828,17-Nov-22,Indiana,Anderson,4610 Madison Ave,Anderson High School,0,0,0,0,1
2462416,17-Nov-22,Texas,Gonzales,1801 N Sarah Dewitt Dr,Gonzales High School,0,0,0,0,0
2462307,17-Nov-22,Texas,Arlington,4501 W Pleasant Ridge Rd,James Martin High School,0,0,0,0,1
2462837,17-Nov-22,Alaska,Anchorage,4005 McPhee Ave,Mountain View Elementary,0,0,0,0,1
2462220,17-Nov-22,Georgia,Cataula,8403 GA-315,Creekside School,0,0,0,0,0
2462203,17-Nov-22,California,Moreno Valley,13400 Kitching St,Butterfield Language Academy,0,0,0,0,0
2461102,16-Nov-22,Georgia,Macon,2851 Heath Rd,Westside High School,0,0,0,0,1
2462574,16-Nov-22,North Carolina,Sanford,1801 Douglas Dr,Central Carolina Academy,0,0,0,0,1
2460998,16-Nov-22,Illinois,Chicago,2911 W 47th St,Mansueto High School,0,0,0,0,0
2461491,16-Nov-22,South Carolina,Anderson,806 Pearman Dairy Rd,Westside High School,0,0,0,0,1
2461100,16-Nov-22,Tennessee,Antioch,574 Bell Rd,Ezell-Harding Christian School,0,0,0,0,0
2462143,16-Nov-22,New Jersey,Newark,161 University Ave,Rutgers University,0,1,0,0,0
2461242,16-Nov-22,North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,1,0,0,0
2461344,15-Nov-22,Louisiana,Ball,89 Camp Livingston Rd,Ball Elementary School,0,0,0,2,2
2460120,15-Nov-22,Maryland,Baltimore,181 N Bend Rd,North Bend Elementary/Middle School,0,0,0,0,1
2460482,15-Nov-22,Kentucky,Louisville,4001 Herman St,Acadamy @ Shawnee,0,0,0,0,0
2466279,15-Nov-22,Minnesota,Minneapolis (Robbinsdale),3730 Toledo Ave N,Robbinsdale Middle School,0,0,0,0,0
2460711,15-Nov-22,Illinois,Aurora,1201 W New York St,West Aurora High School,0,0,0,0,1
2461485,15-Nov-22,Arkansas,Little Rock,1500 S Park St,Central High School,0,0,0,0,0
2459606,14-Nov-22,Virginia,Petersburg,Lincoln St and Grant Ave,N/A,0,2,0,0,0
2459826,14-Nov-22,Kentucky,Louisville,2222 Crums Ln,Butler High School,0,0,0,0,0
2460209,14-Nov-22,Georgia,Atlanta,3099 Panther Trail SW,Daniel McLaughlin Therrell High School,0,0,0,0,1
2460083,14-Nov-22,Pennsylvania,Philadelphia,5400 Warrington Ave,Mastery Hardy Williams Charter School,0,0,0,0,1
2459150,13-Nov-22,Virginia,Charlottesville,130 Culbreth St,University of Virginia - Culbreth Parking Garage,3,2,0,0,1
2458602,12-Nov-22,Florida,Orlando,801 Rio Grande Ave,Jones High School Athletic Complex,1,2,0,0,1
2457961,11-Nov-22,Virginia,Hopewell,400 S Mesa Dr,Hopewell High School,0,0,0,0,1
2459668,11-Nov-22,Georgia,Athens,1235 Baxter St,Clarke Middle School,0,0,0,0,1
2464086,11-Nov-22,Minnesota,Minneapolis (Golden Valley),2400 Sandburg Ln,Sandburg Middle School,0,0,0,0,1
2457711,11-Nov-22,Indiana,South Bend,1902 Fellows St,Riley High School,0,0,0,0,1
2457422,10-Nov-22,Michigan,Ravenna,2766 S Ravenna Rd,Ravenna High School,0,0,0,0,0
2457264,10-Nov-22,New York,Bronx,192 E 151 St,Boys Prep Bronx Elementary School,0,0,0,0,0
2457274,10-Nov-22,New York,Brooklyn,2021 Bergen St,Brooklyn Collegiate Preparatory High School,0,0,0,0,1
2457225,10-Nov-22,North Carolina,Greensboro,1200 Lincoln St,Dudley High School,0,0,0,0,1
2460252,10-Nov-22,California,Atherton,555 Middlefield Rd,Menlo-Atherton High School,0,0,0,0,1
2457104,10-Nov-22,Maryland,Baltimore,3500 Hillen Rd,Mergenthaler High School,0,0,0,0,1
2457610,10-Nov-22,Georgia,Watkinsville,2290 Hog Mountain Rd,Oconee County Primary School,0,0,0,0,1
2456898,9-Nov-22,Illinois,Evanston,1600 Dodge Ave,Evanston Township High School,0,0,0,0,1
2457816,9-Nov-22,Ohio,Columbus,1160 Ann St,South High School,0,0,0,0,1
2457046,9-Nov-22,Kentucky,Caneyville,521 E Maple St,Caneyville Elementary School,0,1,0,0,0
2456617,9-Nov-22,Kentucky,Louisville,9115 Fern Creek Rd,Fern Creek High School,0,0,0,0,0
2458029,9-Nov-22,Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,1
2456536,9-Nov-22,North Carolina,Pinetops,5912 NC-43,Southwest Edgecombe High School,0,0,0,0,1
2458009,9-Nov-22,Michigan,Roseville,17855 Common Rd,Roseville High School,0,0,0,0,1
2456917,9-Nov-22,Alabama,Hazel Green,14380 US-231,Hazel Green High School,0,0,0,0,1
2456912,9-Nov-22,Florida,Jacksonville,1201 University Blvd N,Arlington Elementary School,0,0,0,0,0
2455465,8-Nov-22,Washington,Seattle,1819 N 135th St,Ingraham High School,1,0,0,0,1
2455773,7-Nov-22,North Carolina,Raleigh,2600 Rock Quarry Rd,Southeast Raleigh Magnet High School,0,0,0,0,0
2454526,7-Nov-22,Maryland,Parkville,2600 Putty Hill Ave,Parkville High School,0,0,0,0,1
2454152,6-Nov-22,Texas,Marshall,711 Wiley Ave,Wiley College,0,2,0,0,0
2453231,4-Nov-22,Connecticut,West Hartford,1678 Asylum Ave,University of Saint Joseph,0,1,0,0,1
2453226,4-Nov-22,South Carolina,West Columbia,1315 Boston Ave,Airport High School,0,0,0,0,1
2452284,3-Nov-22,Ohio,Dayton,250 Shoup Mill Rd,Horizon Science Academy - Dayton High School,0,0,0,0,2
2465689,3-Nov-22,Texas,Lubbock,210 N University Ave,Cavazos Middle School,0,0,0,0,1
2451974,3-Nov-22,New York,Corona (Queens),420 Beach 51st St,P.S. 105 The Bay School,0,0,0,0,2
2452027,3-Nov-22,Virginia,Henrico (Highland Springs),200 S Airport Dr,Highland Springs High School,0,0,0,0,1
2452592,3-Nov-22,Indiana,Terre Haute,1000 Grant St,Sarah Scott Middle School,0,0,0,0,1
2453385,3-Nov-22,Texas,Hutto,573 Chris Kelley Blvd,Hutto Memorial Stadium,0,0,0,0,3
2452400,3-Nov-22,Florida,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1
2451474,2-Nov-22,California,Thermal,86150 Ave 66,Toro Canyon Middle School,0,0,0,0,0
2451081,2-Nov-22,New York,Rochester,1001 Lake Ave,Academy of Health Sciences Charter School,0,0,0,0,0
2451865,2-Nov-22,Texas,Perryton,N/A,N/A,0,0,0,0,1
2450914,2-Nov-22,District of Columbia,Washington,4301 13th St NW,Roosevelt High School,0,0,0,0,0
2450431,1-Nov-22,South Carolina,Kingstree,615 Martin Luther King Ave,Kingstree High School,0,0,0,0,1
2450624,1-Nov-22,Tennessee,Chattanooga,2500 Market St,Howard High School,0,0,0,0,1
2450374,1-Nov-22,Colorado,Colorado Springs,6888 Black Forest Rd,Vista Ridge High School,0,0,0,0,1
2647596,1-Nov-22,Arkansas,Little Rock,N/A,N/A,0,0,0,0,1
2449598,31-Oct-22,Colorado,Denver,18250 E 51st Ave,STRIVE Prep-RISE,0,0,0,0,0
2453609,31-Oct-22,Missouri,Saint Louis,6701 St Charles Rock Rd,Normandy High School,0,0,0,0,1
2449545,31-Oct-22,California,Dixon,455 E A St,John Knight Middle School,0,0,0,0,1
2450828,31-Oct-22,Louisiana,Baton Rouge,170 Campus Lake Rd,The 459 Commons,0,0,0,0,0
2448051,28-Oct-22,Illinois,Chicago,3000 S King Dr,Dunbar Vocational Career Academy,0,0,0,0,0
2447359,28-Oct-22,Texas,Rowlett,4700 President George Bush Hwy,Rowlett High School,0,0,0,0,1
2450956,28-Oct-22,Missouri,Annapolis,N/A,N/A,0,0,0,0,1
2449077,28-Oct-22,Georgia,Lithonia,2645 Dekalb Medical Pkwy,Miller Grove High School,0,0,0,0,1
2449071,28-Oct-22,Oregon,Medford,700-898 Kenyon St,Spiegelberg Stadium,0,0,0,0,1
2449060,28-Oct-22,Missouri,Columbia,700 E Stadium Blvd,Hearnes Center / University of Missouri,0,0,1,0,0
2447895,28-Oct-22,Oklahoma,Yukon,10901 SW 15th St,Mustang North Middle School,0,0,0,0,1
2447786,28-Oct-22,North Carolina,Teachey,602 High School Rd,Wallace Rose-Hill High School,0,0,0,0,1
2447535,27-Oct-22,Minnesota,Saint Paul,740 Rose Ave W,Como Park Senior High,0,0,0,0,1
2446779,27-Oct-22,Texas,Houston,2005 W W Thorne Dr,Nimitz High School,0,0,0,0,0
2446741,27-Oct-22,Kentucky,Lexington,2100 Fontaine Rd,Henry Clay High School,0,0,0,0,1
2447024,27-Oct-22,Florida,Port Saint Lucie,1000 SW Darwin Blvd,Treasure Coast High School,0,0,0,0,3
2448251,27-Oct-22,Massachusetts,Boston,85 Olney St,UP Academy Holland,0,0,0,0,0
2446128,26-Oct-22,Virginia,Norfolk,7101 Granby St,Granby High School,0,0,0,0,1
2447528,26-Oct-22,Minnesota,Saint Cloud,N/A,N/A,0,0,0,0,1
2446477,26-Oct-22,Pennsylvania,Wilkes Barre,2021 Wolfpack Way,Wilkes-Barre Area High School,0,0,0,0,5
2447692,26-Oct-22,Virginia,Manassas,8820 Rixlew Ln,Unity Reed High School,0,0,0,0,2
2446034,26-Oct-22,South Carolina,Hartsville,701 Lewellen Ave,Hartsville High School,0,0,0,0,1
2445813,26-Oct-22,Florida,Lakeland,4905 Saddle Creek Rd,Tenoroc High School,0,0,0,0,1
2450950,26-Oct-22,Florida,Palm Beach Gardens,4245 Holly Dr,Palm Beach Gardens Community High School,0,0,0,0,1
2445790,26-Oct-22,West Virginia,Augusta,Mack Rd and St Peter Ln,N/A,0,0,1,0,0
2446182,26-Oct-22,Ohio,Cleveland,2439 E 55th St,East Technical High School,0,0,0,0,1
2449085,26-Oct-22,Pennsylvania,Aliquippa,100 Harding Ave,Aliquippa High School,0,0,0,0,1
2446511,26-Oct-22,Oregon,Prineville,1100 SE Lynn Blvd,Crook County High School,0,0,0,0,2
2446460,26-Oct-22,Nebraska,Omaha,4700 Giles Rd,Bryan High School,0,0,0,0,1
2445239,25-Oct-22,Alabama,Huntsville,4010 Binderton Pl SW,McDonnell Elementary School,0,0,0,0,0
2445453,25-Oct-22,Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,0
2446087,25-Oct-22,Pennsylvania,Pine Ridge,Timberwolf Dr,Lehman Intermediate School,0,0,0,0,1
2445337,25-Oct-22,Michigan,Grand Rapids,2133 Buchanan Ave SW,Burton Middle School,0,0,0,0,1
2445322,25-Oct-22,Maryland,Baltimore,3701 Eldorado Ave,Forest Park High School,0,0,0,0,1
2445243,25-Oct-22,Illinois,Belleville,2555 West Blvd,Belleville East High School,0,0,0,0,2
2445241,25-Oct-22,Missouri,Hazelwood,1 Wildcat Ln,Hazelwood West High School,0,0,0,0,1
2445211,25-Oct-22,Georgia,Jackson,1105 Brownlee Rd,Jackson Elementary School,0,0,0,0,0
2446312,25-Oct-22,California,Fairfield,824 Washington St,Armijo High School,0,0,0,0,1
2446528,25-Oct-22,Oregon,Salem,2805 Lansing Ave NE,Waldo Middle School,0,0,0,0,1
2445646,25-Oct-22,North Carolina,Fayetteville,2301 Fort Bragg Rd,Terry Sanford High School,0,0,0,0,1
2460568,24-Oct-22,Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,1
2444930,24-Oct-22,New York,Corona (Queens),14-30 Broadway,Long Island City High School,0,0,0,0,1
2444523,24-Oct-22,Georgia,Snellville,4210 Shiloh Rd,Shiloh High School,0,0,0,0,1
2443879,24-Oct-22,Missouri,Saint Louis,3125 S Kingshighway Blvd,Central VPA High School,2,4,1,0,0
2444292,24-Oct-22,Florida,Tallahassee,1717 W Tharpe St,Godby High School,0,0,0,0,1
2444193,24-Oct-22,Tennessee,Memphis,1940 Frayser Blvd,Cornerstone Prep,0,0,0,0,1
2445198,24-Oct-22,Ohio,Columbus,1160 Ann St,South High School,0,0,0,0,0
2445780,24-Oct-22,Florida,Deltona,1001 Parnell Ct,Heritage Middle School,0,0,0,0,1
2446164,24-Oct-22,California,Westminster,14325 Goldenwest St,Westminster High School,0,0,0,0,1
2445028,24-Oct-22,Florida,Chiefland,1205 NW 4th Ave,Chiefland Elementary School,0,0,0,0,1
2442426,21-Oct-22,Mississippi,Crystal Springs,201 Newton St,Crystal Springs High School,0,0,0,0,2
2442076,21-Oct-22,Florida,Ocala,5000 SE Maricamp Rd,Forest High School,0,0,0,0,2
2442997,21-Oct-22,Pennsylvania,Harrisburg,2451 Market St,John Harris High School,0,0,0,0,1
2445266,21-Oct-22,Colorado,Monte Vista,295 E Prospect Ave,Monte Vista High School,0,0,0,0,1
2479239,21-Oct-22,Texas,Hamshire,12702 2nd St,Hamshire Fannett High School football stadium,0,0,0,0,1
2442151,21-Oct-22,Kansas,Hutchinson,210 E Ave A,Hutchinson Middle School 7,0,0,0,0,1
2442149,21-Oct-22,New York,Brooklyn,1186 Carroll St,Medgar Evers College Preparatory,0,0,0,0,1
2442147,21-Oct-22,Pennsylvania,Canonsburg,314 Elm St Ext,Canon-McMillan High School,0,0,0,0,1
2443377,21-Oct-22,Texas,Arlington,2000 Sam Houston Dr,Sam Houston High School,0,0,0,0,1
2442995,21-Oct-22,California,Sacramento,1400 Grand Ave,Grant High School,1,0,0,0,1
2442598,21-Oct-22,Texas,Crosby,333 Red Summit Dr,Crosby High School,0,0,0,0,1
2441601,20-Oct-22,Tennessee,Chattanooga,1020 N Moore Rd,Brainerd High School,0,0,0,0,1
2451337,20-Oct-22,California,Antioch,700 W 18th St,Antioch High School,0,0,0,0,1
2441612,20-Oct-22,Tennessee,Nashville,110 Gallatin Ave,East Nashville Magnet High School,0,0,0,0,1
2441931,20-Oct-22,Florida,Yulee,85439 Miner Rd,Yulee Middle School,0,0,0,0,1
2441974,20-Oct-22,Washington,Silverdale,10140 Frontier Pl NW,Central Kitsap High School,0,0,0,0,1
2441831,20-Oct-22,Louisiana,Baton Rouge,4451 Fairfields Ave,Belfair Montessori Magnet School,0,0,0,0,1
2441005,19-Oct-22,New York,Bronx,99 Terrace View Ave,John F. Kennedy High School Campus,0,0,0,0,1
2440941,19-Oct-22,Georgia,Warner Robins,401 S Davis Dr,Warner Robins High School,0,0,0,0,0
2442153,19-Oct-22,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2441065,19-Oct-22,Virginia,Chesterfield,10301 Courthouse Rd,Lloyd C. Bird High School,0,0,0,0,1
2440920,19-Oct-22,California,Oakley,1000 Vintage Pkwy,Vintage Parkway Elementary School,0,0,0,0,0
2440746,19-Oct-22,Maryland,Baltimore,1301 McCulloh St,Booker T. Washington Middle School,0,0,0,0,0
2441277,19-Oct-22,Alabama,Birmingham,950 Springville Rd,Huffman High School,0,0,0,0,1
2453570,19-Oct-22,Kentucky,Louisville,6415 Outer Loop,Moore High School,0,0,0,0,2
2442572,19-Oct-22,Louisiana,New Orleans,5601 Read Blvd,Joe Brown Park,0,0,0,0,2
2440077,18-Oct-22,South Carolina,Columbia,361 Pisgah Church Rd,W J Keenan High School,0,0,0,0,1
2441746,18-Oct-22,Missouri,Seymour,501 E Clinton St,Seymour Middle School,0,0,0,0,1
2440416,18-Oct-22,Oregon,Portland,N Emerson St and Commercial Ave,N/A,0,2,0,0,0
2440555,18-Oct-22,Iowa,Urbandale,7111 NW Aurora Ave,Urbandale High School,0,0,0,0,2
2440552,18-Oct-22,Colorado,Greeley,6525 18th St,University Elementary School,0,0,0,0,0
2441173,18-Oct-22,Kentucky,Louisville,2222 Crums Ln,Butler High School,0,0,0,0,1
2440945,17-Oct-22,Georgia,Macon,2051 2nd St,Elam Alexander Academy,0,0,0,0,1
2439468,17-Oct-22,Tennessee,Mcminnville,270 Pioneer Ln,Hickory Creek Elementary School,0,0,0,0,0
2439405,17-Oct-22,Maryland,Glen Burnie,7550 Baltimore Annapolis Blvd,Glen Burnie High School,0,0,0,0,1
2440089,17-Oct-22,South Carolina,North Charleston,8500 Patriot Blvd,Fort Dorchester High School,0,0,0,0,2
2439991,17-Oct-22,North Carolina,Tarboro,2009 W Wilson St,Edgecombe Community College,0,0,0,0,1
2439125,17-Oct-22,District of Columbia,Washington,1601 16th St SE,Anacostia High School,0,0,0,0,1
2439122,17-Oct-22,South Carolina,Spartanburg,201 Zion Hill Rd,Daniel Morgan Technology Center,0,0,0,0,1
2439758,17-Oct-22,Kentucky,Williamsburg,350 Boulevard of Champions,Whitley County High School,0,0,0,0,1
2438505,16-Oct-22,Georgia,Atlanta,223 James P Brawley Dr SW,Clark Atlanta University,0,4,0,0,0
2438871,15-Oct-22,Pennsylvania,Bethlehem,1115 Linden St,BASD Stadium,0,0,0,0,1
2440596,15-Oct-22,Washington,Spokane,502 E Boone Ave,Gonzaga University,1,0,0,0,0
2438430,15-Oct-22,North Carolina,Salisbury,701 W Monroe St,Livingstone College,0,2,0,1,1
2440409,14-Oct-22,Illinois,Granite City,3101 Madison Ave,Granite City High School,0,0,0,0,1
2437741,14-Oct-22,Louisiana,Bogalusa,100 M J Israel Dr,Bogalusa High School Stadium,1,0,0,0,1
2437660,14-Oct-22,Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2437552,14-Oct-22,Virginia,Richmond,1211 Jahnke Rd,Westover Hills Elementary School,1,0,0,0,1
